Track ID,accousticness,danceability,duration,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
5RvNaBJVeuDFCDeTeLUTn0,0.0367,0.435,255613,0.647,0,10,0.179,-4.553,1,0.0285,180.255,4,0.0709,1
0sJPR8uOeQXx7CmkH0GzzO,0.118,0.6,199400,0.528,4.90E-05,4,0.102,-6.159,1,0.0563,139.867,4,0.26,2
3mUk1wiSBpiuK4oSSyDmTQ,0.215,0.503,177763,0.751,0,6,0.0551,-5.785,0,0.35,90.04,4,0.324,2
15rMf4xH3dNZttpUa64DVt,1.92E-06,0.432,194773,0.977,0.899,10,0.222,-6.175,0,0.0751,110.047,4,0.213,1
5kayspK9ep7h9nryvrCsFh,0.0123,0.591,187651,0.709,0,1,0.338,-4.324,0,0.0431,188.073,4,0.441,2
4a1oIihVt6xSnDRpgX387M,0.00403,0.609,238493,0.807,5.42E-06,5,0.0926,-7.221,1,0.0972,119.073,4,0.492,2
5Lnpm8pCyjf3cidPFDHO2x,0.0922,0.851,176827,0.499,0,8,0.193,-10.188,0,0.34,152.035,4,0.805,2
6UM2KZmsZy35eYe9F7OOR9,0.000641,0.437,239640,0.611,0.0512,5,0.122,-8.64,0,0.0332,127.91,4,0.329,1
1QufCWJrw1siDvaziIDQ0B,0.101,0.659,157760,0.905,0,11,0.341,-2.342,0,0.05,125.112,4,0.637,2
5OE83YApPl3LqTqkQyAyC9,0.841,0.609,219048,0.264,0,6,0.0767,-9.661,1,0.0284,126.142,4,0.178,1
3WnrxWNTHDGyCVCwfMJPtR,0.00456,0.555,162093,0.942,1.76E-05,0,0.414,-3.606,0,0.117,126.926,4,0.613,2
1XkfSyPm3Kxeh1aRMn4QDw,1.27E-05,0.344,325720,0.985,0.843,0,0.472,-5.039,1,0.0658,165.978,4,0.196,1
3aBmFnfx9QfLB3knrKr1Mo,0.0004,0.539,245467,0.945,3.01E-06,6,0.0732,-3.472,0,0.125,137.994,4,0.363,2
0RC23Ua9z3HUD9ssrX2VGj,0.000108,0.618,253627,0.886,0.881,2,0.0821,-6.099,1,0.033,115.082,4,0.779,2
451cGmEwgrP4FFuFrIkXJf,0.109,0.638,209493,0.781,5.17E-05,1,0.283,-4.998,1,0.111,167.917,4,0.438,2
70Fc9OotmZVryRUmyV9Cvo,4.56E-06,0.405,190787,0.924,0.00639,1,0.193,-4.292,1,0.0807,111.943,4,0.229,1
04jAUwq37fiEqFdduKcNVZ,0.199,0.404,228933,0.734,0,4,0.197,-5.756,0,0.116,90.043,4,0.639,2
6XgMEOeFf4DFd0r8MRS4MU,0.113,0.656,172157,0.754,0.072,6,0.0713,-3.94,0,0.0361,120.067,4,0.303,1
0FuqL4OYgsuJYO3vjyFoLc,0.865,0.688,226592,0.33,0,10,0.126,-6.966,1,0.0412,131.871,4,0.492,2
1jH78QVPdxYgEbWto4yfu8,0.414,0.689,348200,0.724,0.794,2,0.0742,-9.246,1,0.0404,117.999,3,0.432,1
4z3eCIpMNMqy02VbRaWTRz,0.727,0.321,217270,0.419,0,11,0.311,-8.383,0,0.108,73.44,1,0.297,2
4oQqbT1Oe5JOkmWkne8Oht,0.0526,0.391,209520,0.722,0,2,0.0738,-4.3,0,0.0466,145.746,4,0.198,1
4rmIfFUZhhi9sS5IYtpkXw,3.17E-05,0.334,196589,0.786,0,11,0.517,-5.002,1,0.0592,182.933,4,0.901,2
2QZ7WLBE8h2y1Y5Fb8RYbH,0.0573,0.622,211360,0.712,0,5,0.13,-7.321,1,0.066,140.025,4,0.487,3
1LD9rU1vUUbffoz33a8Mbj,0.916,0.255,276747,0.347,0,1,0.101,-10.659,1,0.0493,173.031,4,0.164,1
3MZ7TxuXNnwYXm2KZGap5g,0.613,0.676,262680,0.577,0.0013,9,0.195,-7.82,0,0.0274,107,4,0.49,2
3HjbIl0nBwWatxSVSxzj5U,0.729,0.413,208216,0.509,0.00428,11,0.112,-11.175,1,0.0636,79.885,4,0.304,1
1u19A120wUVK66R3NE1KIs,0.0118,0.298,283093,0.831,4.03E-05,1,0.09,-8.016,1,0.117,86.258,4,0.515,1
3mKPBjLapWLnahIaJ3nZhQ,0.0301,0.483,202007,0.53,0,5,0.169,-5.531,1,0.0266,79.998,4,0.315,2
1CDVadnneswMxi6gBqJTtC,0.0948,0.716,172560,0.575,0.000257,0,0.0829,-6.209,1,0.0368,85.937,4,0.797,2
1BGIZCaDu29MK8DsykL7Hb,0.0972,0.547,156547,0.462,5.29E-06,1,0.0933,-6.04,1,0.308,111.524,4,0.16,2
7ebGEvlCuIXZXl96fIhthi,0.669,0.72,213618,0.445,2.22E-05,9,0.111,-10.403,0,0.148,122.855,4,0.178,2
2sYODDBtxZK8zNzCkiC510,0.41,0.664,209573,0.688,0,4,0.114,-5.131,0,0.142,87.986,4,0.399,2
3LP6FuNahW2SfuxNuc4I4k,0.000667,0.461,219307,0.989,0.000324,1,0.24,-2.617,1,0.0593,161.971,4,0.707,2
7EgI0dCaQuHFe3OTj5EpWI,0.00705,0.929,223939,0.598,0,1,0.0549,-5.373,1,0.156,96.012,4,0.501,2
60Z57Wdrn0pEVpHI7d7GAX,0.0305,0.616,309638,0.684,0,7,0.376,-6.032,1,0.311,179.503,4,0.312,2
3Wh2NqqfAwtO7sKMyTjjGL,0.0452,0.694,66745,0.963,0,3,0.182,-5.665,0,0.222,138.016,4,0.108,2
1p535eXa7HErdKgPVOXPqC,0.00645,0.817,240080,0.673,0.151,1,0.15,-8.223,1,0.0819,126.042,4,0.684,2
6dt1vglokVwAR8XuVC9Gnd,0.249,0.763,186453,0.85,0,1,0.277,-3.456,1,0.171,103.002,4,0.814,2
7wu5fnPXxQjGCxRwFwZlUM,0.0408,0.562,241693,0.86,1.07E-05,8,0.0603,-4.29,1,0.0333,112.014,4,0.75,1
5RmcNF0nWMKway1kqNu5Sr,0.0129,0.742,203853,0.829,0,1,0.137,-3.575,0,0.0558,109.992,4,0.482,1
5uIYONgpUQ7t0v7D6CTMBt,0.464,0.387,300707,0.278,0.00527,7,0.102,-8.454,0,0.0318,153.426,3,0.0632,2
28QF5ELXqDnaBjPjGTlzAK,0.00575,0.514,236800,0.95,0.00238,4,0.134,-3.807,0,0.0298,137.975,4,0.665,2
6LPnHQr7o95lezO5Y6qJVE,0.456,0.452,225552,0.512,0,5,0.1,-8.603,0,0.0601,77.19,3,0.197,2
0Y7di9ZCmB6Elad5WISaPc,0.033,0.879,189909,0.662,0,2,0.716,-6.162,1,0.309,117.975,4,0.723,2
7LoWAhcGbxSkT6trTqXQR6,0.93,0.558,74866,0.384,6.79E-05,6,0.604,-13.644,0,0.143,75.956,4,0.829,2
3GxGAhRowXixzk521JQpZu,0.0295,0.971,160518,0.466,0,1,0.097,-5.655,1,0.23,119.994,4,0.131,2
3eS1VMcEmq2IUgpaeDysCb,0.329,0.686,197876,0.693,0,0,0.136,-6.245,0,0.131,124.206,4,0.699,3
4fZxGiES1FKbNqJPrI4L3s,0.0549,0.747,221360,0.532,2.78E-06,10,0.121,-5.474,0,0.0394,77.032,4,0.347,2
6GpY9prLhCOigeP3fWQkp9,0.188,0.599,233813,0.769,1.78E-05,1,0.0879,-8.553,0,0.0605,91.03,4,0.523,1
6XzyAQs2jU4PMWmnFlEQLW,0.0131,0.577,238387,0.66,0.205,7,0.612,-7.191,1,0.0413,155.979,4,0.156,2
4ykXvy9fdC8sowUXD9Q1Bp,0.000624,0.53,214613,0.805,0,6,0.223,-4.428,0,0.0411,80.939,4,0.513,2
6VsHL5AduvsJMNfT2bpl3O,0.0116,0.522,211144,0.856,0,1,0.263,-5.969,1,0.0769,80.027,4,0.686,2
07hjHLHQ8fttmwwkcABz0z,6.89E-05,0.325,232027,0.92,0.114,0,0.0936,-4.721,1,0.101,138.667,4,0.096,1
3qbqWUDl9j09PeBaQ6CZgr,0.14,0.836,222259,0.686,0.00231,1,0.0681,-4.673,1,0.0413,110.029,4,0.632,2
5bJ1DrEM4hNCafcDd1oxHx,0.367,0.52,345133,0.538,0.00187,1,0.119,-8.109,1,0.206,141.894,4,0.177,3
1mUYRwXo9XvE9tZfZIscRI,0.00365,0.546,283746,0.843,0,11,0.15,-4.944,1,0.0554,142.053,4,0.341,2
5f3MO9ijCXpKWBCtMdP68k,0.856,0.286,262253,0.34,0.537,5,0.15,-9.953,0,0.0331,127.605,4,0.0755,1
3c8iiZGfEammKJuWTErE5x,0.672,0.778,186147,0.566,0.000197,2,0.0698,-6.959,0,0.0311,117.971,4,0.479,3
1s2oewEkFG9eF9Mq7MyvCV,0.706,0.378,253360,0.614,0.00766,1,0.129,-8.941,0,0.0387,175.926,4,0.481,2
2z7g0SxLiYHdElkoEQ5OxG,0.0121,0.462,240800,0.639,6.07E-06,2,0.076,-10.425,1,0.0482,177.943,4,0.373,1
21I0HVUFcE7y1E5qWAaOdO,0.755,0.397,226813,0.395,0,2,0.163,-6.661,0,0.0542,89.673,4,0.413,2
5uAMiB0RMCjdq7p5mEjfY1,0.165,0.829,173585,0.573,0,11,0.0641,-6.708,0,0.394,137.028,4,0.372,2
7eI9nTG6uEtEU4RQvjhNIU,0.0016,0.513,320627,0.665,0.228,11,0.372,-8.815,1,0.0263,100.033,4,0.227,1
2cLGDZmz410j6EoO1hUBwx,0.399,0.54,133067,0.533,0,0,0.0739,-7.231,1,0.0355,78.034,4,0.75,1
5SYOoGOtGg4H2JHWh9EPmR,0.00117,0.388,277038,0.814,0.00382,9,0.281,-6.929,0,0.0516,90.424,4,0.647,1
4R2Y5eVPyPLyFypMKMOiL5,0.01,0.517,405747,0.484,0.000889,9,0.474,-13.56,1,0.0368,115.97,4,0.362,2
2qzFXldYbuieNQaAkjfarZ,0.00532,0.324,308200,0.497,0.00393,7,0.249,-5.023,1,0.0295,187.373,3,0.322,1
3rYxOXZNc2qoCRhV6w9eq3,0.278,0.717,218627,0.479,0,9,0.129,-5.844,1,0.0471,113.076,4,0.185,2
0l7uQ6vQcYxjqbjRbDH2HW,0.133,0.708,208569,0.632,0,7,0.621,-7.491,1,0.475,137.981,4,0.373,2
7FvMi5utqrYDCayehcjawJ,0.128,0.374,284840,0.512,0.00339,5,0.0689,-9.295,0,0.035,146.033,4,0.0794,1
5oJFMNh2D1RxWFeOkO1sTz,0.0219,0.652,400080,0.824,0.134,4,0.066,-8.285,0,0.0451,121.99,4,0.0366,2
3eEMeaaT3otIimFCcYcS7i,0.0757,0.635,183413,0.652,3.35E-05,0,0.337,-4.303,0,0.127,147.955,4,0.322,2
6VDz4m1vEGHDDqQojf1mpc,0.134,0.725,487960,0.809,0,1,0.369,-4.941,1,0.309,90.991,4,0.755,2
1JdArJ9NKCF9TQASGQgszg,0.346,0.602,180013,0.601,0.349,10,0.0735,-5.742,1,0.0303,145.075,4,0.553,2
18OxSBJeZFvmX7tpoXZUJA,0.139,0.567,453592,0.463,0.026,2,0.134,-9.447,1,0.0305,127.867,4,0.204,1
4csPWXy2onLxDxAbhD0D9A,0.506,0.59,227333,0.667,0.000714,2,0.103,-8.169,1,0.0368,78.016,4,0.329,2
2hXCdPfFUw590pj0lQFouO,0.023,0.519,289073,0.543,3.37E-06,8,0.068,-7.585,1,0.0309,141.888,4,0.271,1
2raIfwcEwrMl9pchIVPFT6,0.15,0.294,268795,0.467,0.133,4,0.171,-10.969,0,0.0295,179.517,4,0.123,1
2G7V7zsVDxg1yRsu7Ew9RJ,0.0589,0.835,217925,0.626,6.00E-05,1,0.396,-5.833,1,0.125,91.03,4,0.35,3
2oyVJNPLvVBtd8k66ZQW2d,0.115,0.614,180308,0.815,0,7,0.146,-3.673,0,0.0648,112.156,4,0.358,2
2OcB9WDgUvuiHDEi7hZNcg,0.00828,0.547,303613,0.637,0,10,0.0702,-5.433,1,0.025,149.979,3,0.469,2
359HNzfOXhCMHB1pNKhyfH,0.0482,0.576,218080,0.671,0,2,0.114,-6.408,0,0.0474,114.839,4,0.226,2
1Z2MfAx1nJ09NzGjodnvRW,0.0441,0.73,302492,0.681,0.000245,8,0.27,-7.582,0,0.0405,106.017,4,0.446,2
6s5QXaTPN6VOm0t2anbbZv,0.693,0.641,154800,0.452,0.0079,5,0.159,-12.108,0,0.0873,93.018,4,0.316,1
58IakFxrNWhkpOsKKooZFA,0.029,0.688,223806,0.879,0,4,0.238,-4.292,1,0.0343,116.975,4,0.764,2
0u21nlIcfdEvoWesGQJCnF,0.637,0.789,128480,0.401,0.00366,11,0.0895,-8.189,1,0.224,105.944,4,0.55,1
32QjsWVmD27U1NrVjcP7rj,0.0964,0.49,311467,0.67,0.11,4,0.0878,-6.975,0,0.0336,129.978,4,0.199,2
2BuBXn15gj4MNYZydyWgrk,0.0487,0.874,206707,0.485,0,0,0.299,-3.026,1,0.171,92.001,4,0.322,2
5SyUoQtQaeYoMUmjUcsCRi,0.000742,0.469,249067,0.754,0.00514,4,0.165,-4.166,0,0.0502,171.952,4,0.573,2
6G49UJ2IFAgMQemGNZW2lL,0.000424,0.42,151160,0.95,0.0384,8,0.193,-3.498,1,0.0716,175.018,4,0.781,1
7JSixgF6zx9HroDMRnjn7p,0.609,0.742,249120,0.454,0.034,8,0.1,-8.195,0,0.0352,121.128,4,0.367,2
1NrhZWxjZef6PryMR9RLVP,0.25,0.728,226286,0.828,0,9,0.378,-7.106,0,0.0677,140.03,4,0.724,2
3ki2sYrrJ9bOW5hLF8oRI8,0.0338,0.782,193987,0.762,1.73E-05,7,0.107,-5.437,0,0.035,127.049,4,0.65,2
4LvXQDy62I5MD6JEBZcDXS,0.052,0.742,149520,0.827,0,2,0.263,-5.067,1,0.0584,85.014,4,0.654,2
79OKfIXCPbNhZa3h1ZREag,0.365,0.714,191992,0.59,0.167,5,0.0844,-9.849,1,0.0812,97.048,4,0.357,2
2b9xfSwIvZ9IxUzCOQXIky,0.0654,0.502,315227,0.674,0.0122,7,0.138,-7.402,1,0.0282,138.025,4,0.25,1
5ry1GWOraVbudUG4Rn9dHu,0.00018,0.448,203307,0.927,0.00676,6,0.0822,-3.244,1,0.061,174.079,4,0.687,2
0SDrD96V1uEJLptciyML9s,0.115,0.841,158493,0.502,0.00039,1,0.591,-7.744,0,0.0394,103.002,4,0.169,2
2mWb172p8SCACG6Peh3Qmt,0.164,0.76,288427,0.463,0,10,0.0884,-6.511,1,0.0599,126.938,4,0.184,2
2lRe5wBRm4xaSKTbDn2vLD,0.0707,0.57,323587,0.65,0,2,0.339,-8.538,1,0.326,96.767,4,0.174,2
6J3qnb7R9JnnnYZIHrz5QN,0.333,0.621,279127,0.827,0.267,1,0.207,-6.473,0,0.0475,128.018,4,0.39,2
7M5EjbF1ae3O6cMBkAzDzn,0.00477,0.571,205307,0.605,0.000202,5,0.142,-7.592,0,0.0272,105.97,4,0.135,1
6rLQZW36LaEUGWl3sWTg7v,0.0167,0.612,237987,0.876,0.175,4,0.189,-6.247,0,0.0315,120.022,4,0.187,2
6i6tWyrp73f27zHQtPX9fJ,0.000788,0.425,210493,0.95,0.00035,2,0.0988,-4.149,1,0.158,117.332,4,0.151,2
0TvPmMWVMMPybGQ3IBiREm,0.224,0.706,233200,0.663,0.000374,0,0.392,-5.599,1,0.0254,94.053,4,0.704,1
4NiehSBQthimPzRsVeOgCT,0.00407,0.701,204727,0.458,0.000151,1,0.045,-7.749,1,0.0836,102.967,4,0.482,3
3v7wPVTOjLpFDLO18UgPRG,0.168,0.438,260460,0.197,0.349,0,0.112,-14.6,0,0.0336,110.086,4,0.0591,1
6gUbpOsDGtkPGPR6FujlEI,0.917,0.485,48617,0.0316,0.182,5,0.212,-20.57,1,0.046,100.522,4,0.0394,2
2xtPb85Z8BYq5tuurn1m4U,0.963,0.075,78347,0.144,0.947,9,0.296,-18.486,1,0.0409,77.876,1,0.0373,2
4otlaULwl7EcfsfqI3HP2g,0.117,0.584,178360,0.601,0,10,0.184,-4.949,1,0.0712,170.063,4,0.424,2
3eSyMBd7ERw68NVB3jlRmW,0.00342,0.622,235600,0.842,0.00014,11,0.0575,-3.678,0,0.0609,136.041,4,0.724,3
2xfK0dpN9ctEKeGgrFDJca,0.316,0.739,238640,0.563,0,0,0.093,-6.749,1,0.0467,112.502,3,0.361,1
2ZrHbO88rM6Ijeg0aJmSzl,0.752,0.675,190533,0.604,0,1,0.111,-6.266,1,0.193,168.034,4,0.456,2
0fokoG1PTmfQr6HrBoKzo1,0.612,0.465,210880,0.465,0.00639,2,0.223,-7.792,1,0.0276,140.001,4,0.242,2
6rOQFIOyekIpKB3jVfdUCZ,0.125,0.506,177440,0.836,0,11,0.377,-4.961,1,0.0467,158.072,4,0.487,1
1EWTRieCbgDLLG959mw5tv,0.0011,0.48,199731,0.877,6.16E-05,11,0.0337,-6.725,0,0.161,151.792,4,0.563,2
0nCVLAhIUrLQ34Vw5vTXNP,0.00879,0.588,182292,0.79,0,4,0.0954,-4.762,0,0.0776,121.899,4,0.499,2
42OPFjTClTTjuGCWDVAdFw,0.09,0.493,201107,0.816,8.43E-06,7,0.226,-6.21,1,0.0538,170.6,4,0.718,1
7iY7pYpwZt7w7AyHQomZNV,0.00123,0.436,220690,0.854,0.00158,5,0.0804,-3.702,1,0.0415,180.016,4,0.74,1
5ecQ5IpXRvNgnsAuw40dOq,0.0709,0.477,235147,0.791,0,8,0.112,-3.331,1,0.12,175.869,4,0.603,2
153bWE38AAzOWZFq976pw0,0.0232,0.47,225520,0.731,1.58E-05,5,0.0556,-6.151,0,0.14,159.016,4,0.383,2
1cM27FNEenc5OeF9V0qKbI,0.0332,0.772,247235,0.819,0.657,6,0.359,-6.478,0,0.0406,114.963,4,0.694,1
0RnqfQ9aCKws6CoKZ2wujw,0.293,0.57,177245,0.947,0.934,1,0.174,-6.494,1,0.0699,149.098,4,0.658,1
30794OTNUMrIZHd9VrWzSZ,0.34,0.608,177427,0.429,0.0175,11,0.0886,-13.696,1,0.0453,81.779,4,0.327,1
1O9DWF3578RHMxZg2nLPeM,0.155,0.227,353708,0.634,0.00029,5,0.345,-6.347,1,0.04,81.918,4,0.152,2
3cFWrR4fqK8mmmoJSxLkts,0.63,0.735,245293,0.576,2.39E-05,4,0.077,-6.136,0,0.4,180.036,4,0.532,2
3mRLHiSHYtC8Hk7bzZdUs1,0.302,0.733,216133,0.477,2.97E-06,2,0.0579,-6.737,0,0.0687,62.507,4,0.545,3
1tfVpMI8G6EakZU4rEja4w,0.0129,0.474,187800,0.622,3.82E-06,4,0.327,-6.381,0,0.061,176.062,4,0.158,3
00B7TZ0Xawar6NZ00JFomN,0.287,0.62,284856,0.625,0,9,0.314,-7.438,1,0.553,167.911,4,0.665,2
2XzzP3HXqdzK907sGFewD4,0.00029,0.385,131480,0.988,0.0116,11,0.364,-4.11,0,0.0845,180.18,4,0.615,2
25oB53i2EXxLP8DopW2yW5,0.00023,0.358,280333,0.67,0.507,10,0.302,-9.119,0,0.0434,131.112,4,0.31,1
3ZpX6hWAwnxY7pDZJm9Gcn,0.0963,0.842,179573,0.585,0,1,0.0849,-7.085,0,0.0938,154.019,4,0.197,2
37nEhtpXga5MQibeT68L0c,0.0636,0.519,240027,0.777,2.63E-05,9,0.257,-3.491,1,0.0262,86.099,4,0.637,1
397AkOxBC7w8j5J6fVsGk0,0.087,0.612,181640,0.638,0,9,0.0737,-6.234,0,0.121,173.926,4,0.816,2
7yNLFIgF0LhQqUmDgmPAnM,0.0619,0.58,200047,0.578,2.62E-06,11,0.176,-6.807,1,0.0729,102.081,4,0.691,1
3158gk3gslAHlPrapSLKrA,0.343,0.452,232800,0.551,7.22E-05,2,0.114,-7.306,1,0.0276,99.971,4,0.103,2
31tfku6plWfekom88IvVDD,0.895,0.472,268387,0.267,1.06E-06,9,0.13,-9.227,1,0.0418,153.707,3,0.181,1
3UMhetaB5d2Egu49pfpNQA,0.179,0.506,241025,0.822,0,0,0.31,-3.348,1,0.282,203.276,4,0.738,2
52Vrauy7m3EtC1aQqj7Rfp,0.625,0.57,135441,0.639,0,7,0.121,-4.892,0,0.293,81.465,4,0.85,2
6tnYrv87gBxZhr7Z5zlglw,0.875,0.41,33707,0.228,0,9,0.571,-14.049,1,0.0694,191.408,1,0.16,1
0EH0MSfDScr5zr0x7Wn0QG,0.024,0.553,215933,0.927,0.000138,0,0.235,-3.628,1,0.0855,159.935,4,0.76,1
0oTyoTKEKMdF3rXcOLyEfN,0.031,0.708,222097,0.701,0,0,0.392,-5.196,1,0.0328,120.932,4,0.504,2
1DBFbMycIujNA93p1QN09Q,0.0204,0.587,241320,0.772,0.00241,0,0.294,-7.007,1,0.0331,112.007,4,0.361,2
0Ay5F8EFVJBlvYpPBuKVxi,0.00332,0.649,195680,0.715,0,9,0.118,-4.117,0,0.0267,116.05,4,0.428,1
6J4P2d3CIa1NtTpPhdG9oU,0.000186,0.354,201083,0.969,8.81E-06,2,0.0941,-2.404,1,0.0848,157.096,4,0.333,1
4KYS9GK68yeuUJ8vJfPxrq,0.0462,0.834,176720,0.731,0,10,0.0731,-5.603,0,0.0566,140.001,4,0.681,3
16umSNZfofRpDqTvf8DIAo,0.818,0.656,250120,0.33,0.00386,8,0.107,-8.771,1,0.162,119.057,4,0.349,3
28u4816x8kfBswLy5UWZis,0.185,0.572,320453,0.669,0.00396,9,0.114,-6.462,1,0.0273,98.073,4,0.368,1
7uxVnh2sGg2dOMSok6kIGr,0.952,0.388,238627,0.0541,0.000916,11,0.113,-12.469,0,0.0377,127.783,5,0.172,1
2D1MK9oaxy7axXggy3iVbp,0.0517,0.879,192600,0.635,0,9,0.0786,-5.098,1,0.258,146.972,4,0.568,2
3Z0VsaeB0yYjZwhtiKU0td,0.328,0.674,209400,0.464,0,8,0.155,-8.943,0,0.436,139.988,4,0.428,2
5aqfNDzeBc6Irtclxp1w0W,0.0301,0.468,203733,0.544,0.0114,10,0.122,-7.759,0,0.0285,116.097,4,0.0964,1
55k1Gv8OllaSKVhb10Fzvd,0.00443,0.534,231813,0.79,0,7,0.0832,-4.698,1,0.0425,118,4,0.196,1
0g5cBpjngd4btah5tkPneh,0.603,0.645,251983,0.485,0.0191,6,0.0914,-8.943,1,0.0281,148.945,3,0.596,2
4BiiOzZCrXEzHRLYcYFiD5,0.488,0.773,180120,0.699,3.60E-06,1,0.0814,-5.982,0,0.0958,104.941,4,0.513,3
0qMbanesLAELxhCG3EZVVe,0.00345,0.342,243250,0.955,0.0403,11,0.164,-1.823,0,0.25,126.422,4,0.103,1
1pPY0JCXoNiSvvUTK5u32X,0.437,0.508,198933,0.775,0,2,0.664,-7.281,1,0.0392,97.108,4,0.587,1
2MXkhtKVGHEyn0XDcEIlzK,0.938,0.228,228493,0.253,0.00012,10,0.109,-9.742,1,0.0329,75.914,3,0.122,1
1ePK2pR1UIQSAJQxEAz1QS,0.703,0.157,330475,0.264,0.0541,10,0.115,-12.726,1,0.0322,84.731,4,0.123,1
3JD5xfa8pgJi0AzdRCRETW,0.837,0.468,223686,0.182,0.0132,0,0.0678,-15.562,1,0.0401,155.102,4,0.0382,2
4fnn4UOaflXcL764UssrPA,0.0235,0.537,158536,0.842,0,10,0.27,-2.502,1,0.0377,96.041,4,0.504,2
37gM1ytkvJ4g5hKkP1QuDo,0.0649,0.439,231347,0.695,4.88E-06,4,0.222,-7.647,1,0.0348,159.894,4,0.717,1
2ldlAWhlFt69Wj8zItvtbe,0.169,0.573,232320,0.598,0,2,0.104,-6.631,1,0.0379,90.934,4,0.214,1
2IQIwAfWAwNoPSqPpRhYfs,0.927,0.197,54827,0.0779,0.892,9,0.0735,-30.537,0,0.0433,64.217,4,0.138,1
5lqzQQ75CDYUZDhG21oFKE,0.143,0.823,144101,0.723,0,2,0.105,-4.881,1,0.242,160.064,4,0.535,1
1RQZNfCFdS13XOLRkeuNSU,0.0114,0.461,204164,0.658,0.00129,8,0.101,-5.887,1,0.0306,145.778,4,0.4,1
3OnOomd79OjqSYHchCQ6ht,0.112,0.793,233880,0.344,1.68E-06,6,0.15,-9.757,1,0.357,166.105,4,0.45,3
2EznBGrlmx9wBeYgyDojsA,0.0323,0.482,200338,0.453,0.00243,0,0.149,-8.864,1,0.059,134.799,4,0.17,2
7qO1625XUIKIPvEkP5F8DK,0.0336,0.429,214733,0.739,0,1,0.101,-4.936,1,0.0639,127.896,4,0.487,2
7xAqA8s3fhOEu4yLgYJ1q2,0.851,0.428,127393,0.335,0.357,6,0.224,-14.428,0,0.0354,125.083,4,0.0396,2
6RsGGJMbFZndBDxKlF4BXO,0.25,0.401,327488,0.484,0.0185,10,0.906,-9.819,0,0.0976,86.982,4,0.0856,1
6x5gBOa9L4sfvkE9NHswfz,0.59,0.786,225760,0.53,5.19E-05,11,0.133,-6.982,1,0.0349,84.026,4,0.686,1
29iHI9FTSHeC4x4ZUnU5Id,0.0196,0.567,253421,0.952,0,0,0.292,-2.554,0,0.0509,124.968,4,0.584,2
4icP6VWlKBLIHzl0bBD4xw,0.0417,0.524,261234,0.642,0,0,0.1,-6.321,0,0.0362,127.944,4,0.275,2
1WS9v81L0o3ejmdRQrRFxk,0.183,0.776,244133,0.512,0.0135,0,0.118,-8.733,0,0.035,96.474,4,0.541,1
5tnNHmykSmF7Nam6aenBVf,0.0517,0.663,227147,0.623,9.47E-06,8,0.0902,-5.935,1,0.0525,124.99,4,0.277,2
6PGrkeJpDpgiFLvgKYD489,0.167,0.434,204600,0.88,0.883,3,0.202,-6.057,0,0.0376,126.102,4,0.141,2
1n6gxmdAstKAOWKLCjU8uY,0.162,0.577,268680,0.798,0.0143,5,0.0625,-7.804,1,0.0315,101.823,4,0.594,1
72IG0LFsKWoz2YwRE3uvFo,0.0283,0.606,212597,0.816,8.82E-05,9,0.228,-5.11,0,0.0326,124.073,4,0.646,2
7MI7hWASRcfmxFZvqAcGZU,0.00148,0.5,192080,0.797,0,0,0.0749,-5.88,1,0.0511,163.078,4,0.469,2
2w4HfONROYg7ShL8yOsQII,0.344,0.558,228680,0.674,1.38E-05,1,0.154,-6.438,1,0.0732,94.79,4,0.288,2
3XMyREykeptNpvd0tE75xw,0.006,0.51,262815,0.693,2.04E-06,5,0.11,-3.192,1,0.0284,81.981,4,0.291,2
7MuhbSNErlmQAGRzhnnIjT,0.208,0.854,160868,0.48,0,9,0.127,-7.388,0,0.293,86.049,4,0.293,2
6RV5LttaFB7WOLme0qUlJs,8.06E-06,0.427,176693,0.976,0.745,7,0.279,-2.287,1,0.0629,76.016,4,0.486,2
635CQlzpHllGSzEGsW690R,0.358,0.648,195467,0.513,0,9,0.0973,-6.089,0,0.0389,92.079,4,0.506,2
0O6jcqCyXiw3rXdyGixTgk,0.681,0.25,186093,0.632,0.0003,10,0.274,-5.875,1,0.0323,181.56,3,0.263,1
6qKSmXS6AOmSFAnmSxkASx,0.00172,0.533,220667,0.976,0,0,0.147,-2.501,1,0.0814,118.915,4,0.298,2
5eMbTELOeo7gEdFAIBix0c,0.044,0.638,221538,0.528,0,1,0.146,-6.83,1,0.179,129.695,4,0.368,2
58AGHUAqFCIxw2mAjDC2AQ,0.000235,0.558,241933,0.756,0.818,9,0.118,-8.08,0,0.0325,124.998,4,0.355,1
5qZIrB9CjgKdMspTFkUbNt,0.0123,0.802,151073,0.659,0.0095,11,0.136,-5.927,0,0.127,152.969,4,0.471,2
6Z9EG78eLG2R0URuALI2Yc,0.000214,0.372,195812,0.95,0,9,0.0783,-4.173,1,0.292,172.926,4,0.539,2
4W5hsFM6d64KMYtRawfgIS,0.244,0.896,167227,0.592,8.95E-06,7,0.185,-6.608,1,0.117,100.992,4,0.367,2
52pWggDlN5mVeX111i06PP,0.00678,0.576,260347,0.94,0.00066,8,0.308,-4.541,1,0.0445,128.017,4,0.667,2
4z6mZWFgBZd07926K61Mi8,0.00944,0.514,182560,0.773,0.00326,0,0.387,-3.754,1,0.0388,103.943,4,0.445,2
