Track ID,accousticness,danceability,duration,energy,instrumentalness,key,energy,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
4w9TBRGhvbhiLQB8jVCusl,0.0426,0.533,219482,0.967,0.000432,2,0.967,0.132,-3.066,1,0.057,95.008,4,0.603,59
5uvucCRBTkxv7VxIDLOqe7,0.554,0.744,188907,0.769,6.96e-06,11,0.769,0.102,-4.112,1,0.156,175.999,4,0.784,69
1423kbLDJn4WXUg45MELss,0.161,0.912,155640,0.736,0,7,0.736,0.153,-6.632,0,0.247,124.023,4,0.587,23
2QiRhm8WyqOQrFWeZIuPjW,0.104,0.692,139972,0.75,0.535,0,0.75,0.228,-5.655,0,0.263,144.094,4,0.197,35
29EXEfgFv5VNFAxSwV5qRV,4.69e-05,0.412,247933,0.806,0.454,2,0.806,0.135,-3.182,0,0.0304,96.251,4,0.207,41
3HkPJ963yJo0t7zpnSVDF1,0.755,0.691,305600,0.419,0.0555,2,0.419,0.0965,-8.787,1,0.0269,116.413,4,0.377,3
3NG2O5FpSgSzoCDsPIo4G8,0.857,0.39,265301,0.0649,8.79e-05,8,0.0649,0.671,-20.837,1,0.0443,95.484,4,0.287,16
0CRqKa4QMHUz5HqqSlsNCu,0.00381,0.499,213809,0.894,0.0411,2,0.894,0.793,-5.521,1,0.0378,144.982,4,0.613,26
28XvT0F0E4sVamI6JRVnmU,0.0317,0.729,204728,0.816,0.000495,7,0.816,0.231,-4.551,1,0.129,100.052,4,0.288,47
3IaMfQ9Z4dwcKlOeKjKnHI,2.87e-06,0.362,263076,0.855,0.000216,4,0.855,0.101,-3.968,0,0.0362,117.666,4,0.444,42
1B4gJRq61xTs6r1O0Uq2iY,0.525,0.921,197079,0.607,1.12e-06,1,0.607,0.123,-7.397,1,0.209,140.071,4,0.753,71
6c2HWpuYwsuDCEalqiV4Jb,0.992,0.285,201827,0.0731,0.945,6,0.0731,0.123,-28.276,0,0.0353,70.924,4,0.179,45
1j2l6jMz85PaXuDiF08Vcv,0.0493,0.78,228960,0.566,0,0,0.566,0.18,-8.354,1,0.12,159.965,4,0.476,58
4QHtUcw8o2ZfjAZtMU6Aiz,0.0791,0.485,166200,0.878,3.29e-06,2,0.878,0.0654,-5.245,1,0.0394,188.226,4,0.948,13
5wTY8n69TOmOIpab17P2Xi,0.00646,0.573,167998,0.835,0,5,0.835,0.72,-4.607,0,0.183,150.172,4,0.637,44
44RUmE2j40pRlbQm8dkoyX,0.00152,0.527,252960,0.742,0.000151,1,0.742,0.117,-6.932,1,0.029,112.994,4,0.122,31
5m1L358J9ipLxkYc8cKlhj,0.00421,0.532,195573,0.866,0.177,1,0.866,0.712,-5.342,1,0.0694,158.229,4,0.609,31
6DLnPP3hDCxs0yppDTwkKi,0.984,0.478,33996,0.321,0.525,1,0.321,0.589,-21.79,1,0.135,92.891,5,0.468,9
63yZkrk3BvrJAK33NjzBCU,5.61e-05,0.368,224573,0.901,0.836,10,0.901,0.248,-5.301,0,0.085,126.856,4,0.104,26
7oYvZtOelvW0mDrcUZ3m67,0.0515,0.66,211507,0.738,6.32e-06,8,0.738,0.211,-6.728,1,0.0786,122.525,4,0.515,55
1po6OE4DWGfuTc8kV9u9NV,0.221,0.118,103093,0.743,0.839,7,0.743,0.277,-7.702,1,0.0542,151.616,4,0.335,6
1SqtvHdK7YCSPFJLZ0a3ZD,0.893,0.715,194080,0.611,0.0113,0,0.611,0.0968,-5.448,1,0.0367,117.87,4,0.412,47
7GpgT7sHaTg9nHUM8g888k,0.00168,0.198,199716,0.951,0.783,1,0.951,0.312,-5.786,1,0.122,159.872,5,0.326,48
2IssBpPtHcViZL5vYQNHhA,0.812,0.737,159400,0.451,0,2,0.451,0.108,-9.405,1,0.229,153.766,4,0.664,65
47a7Hn4fFE4mHgVJF19CO1,0.919,0.401,149120,0.292,3.32e-06,0,0.292,0.396,-8.414,1,0.154,88.744,4,0.299,51
18yllZD0TdF7ykcREib8Z1,0.153,0.718,215305,0.454,4.6e-05,8,0.454,0.116,-9.012,1,0.127,89.483,4,0.196,58
0o3Ki1kUWyoF2XVtDBRNqk,0.000255,0.545,223819,0.952,0.0432,0,0.952,0.151,-4.413,1,0.049,133.036,4,0.099,48
1CU6hrPSsjhozmiMJy1XDI,0.000299,0.519,253667,0.728,0.806,7,0.728,0.263,-8.557,0,0.0295,115.024,4,0.341,11
7dvM0LbJ4pu1tDJnCH1Ahg,0.683,0.445,94822,0.161,0,5,0.161,0.0955,-13.174,1,0.232,106.771,3,0.31,52
4OafepJy2teCjYJbvFE60J,0.0211,0.568,198160,0.656,1.37e-05,8,0.656,0.213,-5.413,1,0.0433,100.049,4,0.364,76
3GqG5MAZomVJu7du7Tgolw,0.00417,0.523,186279,0.914,0,11,0.914,0.312,-4.942,0,0.0711,113.015,4,0.418,48
2x7h2ABCBEifwpDgNOGHGm,0.428,0.653,161173,0.576,0,0,0.576,0.0889,-7.993,1,0.0438,99.042,4,0.417,53
1rRai68OGk53TX2drwFBdn,0.0257,0.682,218907,0.6,0.0348,9,0.6,0.11,-7.605,0,0.0457,121.999,4,0.297,21
1AHQb61eeRDKkJX5nYG49J,0.455,0.115,361307,0.892,0.104,11,0.892,0.625,-5.395,0,0.0509,154.044,4,0.222,4
4x9xCsaSKQFvzXquYhtzLH,0.548,0.351,369533,0.323,0,11,0.323,0.383,-9.795,0,0.0416,178.681,3,0.172,22
0occFly3Mc8koSIdVsObkZ,0.175,0.815,204120,0.462,0.457,2,0.462,0.122,-7.458,1,0.0336,100.008,4,0.366,46
7EkMIQ2PzEzwQroLl6dUvw,0.872,0.502,232412,0.212,0.000349,0,0.212,0.12,-12.732,0,0.0653,118.543,4,0.185,68
6kvJuHxn3BrRhFxLrBEt8c,0.126,0.394,254867,0.774,0.0855,0,0.774,0.201,-6.825,1,0.027,164.271,4,0.654,46
1Xf8aZynibVam74RQ2JMGW,0.0418,0.505,180253,0.858,0,4,0.858,0.103,-5.649,1,0.11,185.024,4,0.777,33
4kHSIZyIEijaMuZpV8GS1p,0.0429,0.834,168520,0.826,0,1,0.826,0.0932,-7.429,0,0.157,92.009,4,0.819,52
3GAKdDYtNBhC6jFx9hzQfA,0.0356,0.545,175160,0.756,0,6,0.756,0.0824,-3.0,1,0.0301,120.116,4,0.858,51
3EdjtBVxpYIRmLsYoDZZeK,0.214,0.768,305684,0.587,0.00213,6,0.587,0.0763,-3.72,0,0.191,94.994,4,0.219,22
0Cr8sOkVQqYexxiT7xRwRk,0.224,0.609,322173,0.424,0.000151,1,0.424,0.0697,-9.023,0,0.0312,143.983,4,0.202,51
62ND4fi4W7tj89HpF9iUIy,0.783,0.71,161487,0.474,4.82e-05,1,0.474,0.106,-7.466,1,0.385,107.644,4,0.655,41
2CGaJo1A1cEPQFBHEJmB7T,0.815,0.321,212667,0.335,2.62e-06,1,0.335,0.114,-9.099,1,0.0307,133.174,4,0.146,50
39ubY4SNF5qbkPsc12pdBi,0.0688,0.735,276427,0.56,6.94e-06,4,0.56,0.0629,-7.03,0,0.145,174.97,4,0.587,28
1XxQiNr4zDDUvLl6FL3MAm,0.0247,0.46,221280,0.952,0.000433,4,0.952,0.0789,-3.289,1,0.0589,144.102,4,0.528,11
2WX8QMtZVO20ywltD9BoeM,0.0924,0.779,104075,0.473,0,5,0.473,0.104,-8.454,0,0.283,73.918,4,0.273,45
5thN6BklnZkSLP0Q4RLtto,0.000284,0.86,371147,0.442,0.521,10,0.442,0.0466,-8.006,1,0.0564,125.019,4,0.182,25
4c5mXzEakieAYwqGxPY1Nv,0.00299,0.77,207693,0.831,0,8,0.831,0.08,-5.017,0,0.091,107.937,4,0.617,31
0bRshP34vAHgzgFfz5DjOp,0.9,0.792,209213,0.28,0.00388,4,0.28,0.119,-13.059,0,0.0778,154.007,4,0.961,43
1xWH8zYtDeS9mW1JJG23VZ,0.375,0.831,245667,0.485,1.47e-05,10,0.485,0.118,-6.677,0,0.15,80.022,4,0.622,68
1o3GnIWEzvASFUzeIO7qDF,0.0187,0.472,342496,0.567,0.000635,0,0.567,0.418,-6.533,1,0.0242,79.95,4,0.526,17
2H5CLUmtvo2VHEeWzMtUqW,0.267,0.908,278760,0.499,0,6,0.499,0.078,-7.793,0,0.642,132.968,4,0.114,54
1ffgkx3sYnqMhtu0fmYZ7q,0.136,0.54,209480,0.856,0,7,0.856,0.138,-5.934,0,0.114,105.754,4,0.504,49
0z61v6wOrb52OAk6pdK27u,0.716,0.564,237933,0.529,0,8,0.529,0.124,-8.62,0,0.0285,94.99,4,0.424,34
24gBmia3l6JUFtDRh0bE3y,0.0771,0.547,192504,0.801,3.62e-05,0,0.801,0.0802,-5.594,1,0.0807,83.013,4,0.268,23
79nSEFZLo7ruLiNCOdH19V,0.00255,0.597,226379,0.815,0.00062,9,0.815,0.41,-5.746,1,0.035,110.0,4,0.522,28
5JHgklCirwRuOYtc55D9sB,0.000693,0.418,248027,0.819,0.0228,5,0.819,0.91,-5.696,1,0.0437,140.087,4,0.28,45
25hKHxBGCZqAd3KW6WlNuu,0.00344,0.687,105683,0.684,5.1e-06,1,0.684,0.238,-3.556,0,0.0849,94.025,4,0.347,26
1XYHjX6GoQgfaEI4R1i590,0.6,0.538,207168,0.748,0,2,0.748,0.318,-6.165,1,0.267,117.936,4,0.463,32
13aoMoe1sNOBtcWdj46ihy,0.948,0.706,101703,0.298,0.00103,8,0.298,0.154,-11.378,1,0.0566,146.396,4,0.551,40
1ITJTMrS4cx8zdlI7DdSoo,0.645,0.769,243601,0.546,0.000231,0,0.546,0.0948,-8.27,0,0.0387,120.22,4,0.603,63
2GlATHCDbLW7xq5BE0Bz5g,0.654,0.512,201609,0.512,0,4,0.512,0.148,-6.008,0,0.285,95.11,1,0.434,70
78rJ1sCb3Rj27CLxjzL8xU,0.31,0.855,205729,0.627,0,9,0.627,0.104,-8.136,1,0.22,139.89,4,0.339,46
1Wvzo4EotLEh4W3OVcQoDO,0.051,0.608,202887,0.736,0,6,0.736,0.215,-6.7,1,0.165,97.038,4,0.489,59
4AfNO2UVU4N33AJT4lBmY2,0.726,0.681,200592,0.551,0,5,0.551,0.184,-5.408,0,0.0513,74.023,4,0.392,45
2pG7GIoyRkERJn3fM9RvJq,0.119,0.579,206655,0.954,0,8,0.954,0.125,-3.357,0,0.0731,106.968,4,0.447,47
0wbnC9AUenxp613TYaJsGK,0.0142,0.936,255379,0.585,0,0,0.585,0.132,-6.914,1,0.125,124.991,4,0.242,71
37Ju0kxbk4xJCGJA1911C4,0.00079,0.681,255173,0.721,0.0394,1,0.721,0.0664,-6.866,0,0.0278,123.042,4,0.823,36
20heAqI3ysB8CjwBMCx6PD,0.631,0.395,92385,0.375,0.000129,8,0.375,0.164,-10.614,0,0.0271,89.916,4,0.353,45
5UhGoJ0Iz69WNLZ5ZMA81k,0.0329,0.515,199648,0.852,0,0,0.852,0.271,-3.4,1,0.134,150.21,4,0.655,46
4VQ46sRJtb6osiD3xfYGHx,0.232,0.883,192000,0.823,0,0,0.823,0.0817,-4.53,1,0.246,104.955,4,0.35,52
5sovuLdJdbrU5wEbGuf226,0.0037,0.482,223738,0.928,0.000104,6,0.928,0.297,-4.547,0,0.0633,125.056,4,0.264,41
3kIb1b4YbysgOiIUxd93RL,0.0824,0.581,219867,0.779,0,11,0.779,0.159,-3.657,0,0.0435,119.954,4,0.308,56
1FEguBjPAhX5Go3nJQVrJy,0.000129,0.316,229507,0.833,0.0809,4,0.833,0.638,-2.748,1,0.0703,148.114,3,0.186,44
21j57YHGKnwx2DR3YWnwrC,0.933,0.179,247147,0.044,0.879,2,0.044,0.0879,-23.315,0,0.0403,55.085,4,0.0379,43
7H0NHzIEzCoIENLC2o8Obj,0.00525,0.827,160644,0.819,0,3,0.819,0.184,-4.302,0,0.148,145.016,4,0.325,51
7kjB5w1ogOBxaCNDcK8mIV,0.639,0.818,210651,0.466,3.16e-05,2,0.466,0.0805,-6.01,1,0.0316,133.069,4,0.898,38
02Jk9LuQmKe6YYFfcRdXpY,0.761,0.347,41867,0.306,0.967,6,0.306,0.166,-19.755,1,0.038,179.792,4,0.0862,57
7lTm1mc8S5Nu4xH4CjhZYp,0.00636,0.5,201174,0.993,1.12e-05,2,0.993,0.05,-3.59,1,0.233,117.835,4,0.154,36
4nTTGWjZ7IeHBdnDnxeiES,0.337,0.857,216720,0.673,0,1,0.673,0.126,-7.611,1,0.322,154.988,4,0.465,45
4nFYiBLRjRYyhY95x5qSm1,0.00898,0.596,199640,0.91,0,2,0.91,0.174,-2.803,0,0.0567,86.022,4,0.416,41
2iqkOvTG4z3L7IyuHugDKt,0.0188,0.628,227435,0.691,0.00053,5,0.691,0.116,-8.46,0,0.0713,125.04,4,0.294,43
7MjbsO0p4zGyuM9xSnEcF9,0.0593,0.623,183326,0.852,2.08e-05,5,0.852,0.349,-3.167,0,0.0388,79.994,4,0.62,41
2UDvpPRolJ2pSpYzlWqeef,0.518,0.378,280093,0.446,1.25e-05,11,0.446,0.308,-7.73,0,0.0519,203.462,3,0.246,9
0JUsNAeD5djV8oZh1iT3GK,0.275,0.531,304520,0.825,0,6,0.825,0.376,-6.271,0,0.0799,122.083,4,0.409,21
4iCa62HOb2hAC4PabCqJAr,0.0169,0.474,82352,0.755,8.01e-06,7,0.755,0.3,-4.529,1,0.0313,140.094,4,0.565,11
4MVu2AqiA4eiZGoLZLwF8t,0.587,0.434,225040,0.48,0,1,0.48,0.145,-6.417,1,0.0375,79.409,4,0.17,34
5ngbvSnoZh1Kj5GUozoXfR,0.00688,0.479,173073,0.845,7.09e-05,10,0.845,0.0919,-4.561,0,0.176,170.093,4,0.471,25
1L7rClADTUuFglXj0D8pEb,0.0269,0.734,153119,0.826,0,10,0.826,0.287,-4.264,1,0.387,160.043,4,0.667,36
6FJFq3GTvpPgw2xIfwmguR,0.547,0.364,223267,0.413,0.000733,0,0.413,0.105,-6.506,1,0.0286,83.678,4,0.313,47
6GoLARmR2OZl2EldehFrsA,0.115,0.776,232807,0.717,0.00755,2,0.717,0.327,-4.897,1,0.0836,139.995,4,0.828,48
0abHYDIY5DFD9vCBflTR31,3.91e-05,0.405,240678,0.773,0.679,5,0.773,0.388,-6.12,1,0.0355,91.074,4,0.088,16
0cONHWTIfgEpAuVwbbwGgc,0.0264,0.767,182344,0.625,2.03e-06,11,0.625,0.122,-7.43,0,0.18,97.985,4,0.58,58
1F1NUGOygRFpnkdR8ZfIT4,0.000445,0.271,362489,0.773,0.385,11,0.773,0.0832,-5.759,0,0.0442,101.448,4,0.0775,29
5HZp7CInxoBx5YET2KJL83,0.141,0.428,229307,0.921,4.49e-06,9,0.921,0.0794,-5.98,1,0.0702,186.044,4,0.79,2
0gJl3tPTYXFrEXLlLH5Sb1,0.0585,0.572,279493,0.784,0,4,0.784,0.0568,-4.912,1,0.0373,133.948,4,0.538,45
5Gs1r7byFl7y7WZ1tr1UIZ,0.000455,0.52,322867,0.81,0.00119,11,0.81,0.103,-4.76,1,0.0279,84.041,4,0.337,26
44ROJAxh2jBDQpxgMMIiCC,0.0152,0.845,218293,0.621,0,0,0.621,0.0731,-6.97,1,0.0701,129.908,4,0.806,37
1dbhsrORJ945th3EJ1xLKU,3.13e-05,0.538,176544,0.994,0.00129,11,0.994,0.322,-3.603,1,0.0938,108.02,3,0.279,46
6XexzlVsjQOuNQ5pcfWOdq,0.417,0.588,170527,0.541,0,10,0.541,0.107,-7.212,1,0.0626,77.478,4,0.0816,49
6XyxCBp6x3jvtxXvMN5sAA,0.278,0.863,157259,0.717,0.0826,4,0.717,0.0991,-3.143,0,0.17,152.05,4,0.357,63
7znbs5T41Li5UBiVGhEACQ,0.215,0.556,268160,0.902,0.357,11,0.902,0.109,-6.087,0,0.0333,152.25,4,0.849,46
0Jr4zQh5i3vrKFEcXrhhxl,0.203,0.671,227060,0.775,0,10,0.775,0.223,-3.969,0,0.0667,148.195,4,0.331,62
4uGY9CqDtGtaTTLg1cgsWD,0.0016,0.638,181880,0.679,0.00655,4,0.679,0.121,-5.278,1,0.0425,81.045,4,0.596,67
48Ekc1rzysly8pcImpgmKM,0.685,0.469,186920,0.24,1.44e-06,10,0.24,0.108,-20.082,1,0.056,98.948,3,0.72,40
1E4eDMXJIUyhkwAKUIMpIa,0.051,0.451,176492,0.689,0,2,0.689,0.235,-4.569,0,0.052,147.207,4,0.163,8
6yReUDu8b6PDNdLc0Z0djO,0.000298,0.607,141978,0.86,0.123,0,0.86,0.0745,-5.21,1,0.0437,120.038,4,0.556,49
4bhd9iJKalkYIKzrurUPZE,0.337,0.546,189547,0.678,6.33e-06,11,0.678,0.288,-6.391,1,0.042,91.896,4,0.38,20
0sXvjZV7p4uvyPN4uQo3FH,0.379,0.73,240267,0.427,0.000309,11,0.427,0.0893,-9.834,0,0.138,149.45,3,0.392,65
6ax2kE6lQyP93OsLCw8AxR,0.00933,0.583,264720,0.66,0.000199,5,0.66,0.459,-5.581,0,0.0493,106.025,4,0.591,21
6rLmXc0W6rS2C4BfU47UoA,0.379,0.325,299173,0.601,0.000288,7,0.601,0.115,-7.081,0,0.0824,149.824,4,0.212,42
2hSd5IqIBoR5Ck5EDVL4kZ,0.174,0.324,232387,0.498,0.000955,3,0.498,0.107,-9.113,1,0.0328,83.172,4,0.314,57
6gfQXRlMS8ODPqQMS4rS1T,0.0391,0.586,221680,0.623,0.26,0,0.623,0.0863,-5.072,1,0.044,129.979,4,0.426,30
0Jdpe06ldKzhfPWRT6tLHZ,0.333,0.623,241960,0.667,0,9,0.667,0.0984,-5.227,1,0.0633,113.709,4,0.456,44
3Ow8ukT038jQsL7n1DZLde,0.112,0.596,238693,0.726,0.00128,0,0.726,0.129,-7.106,1,0.0344,126.014,4,0.571,13
6zpmnUWLp3dnlRortRXoe8,0.846,0.409,138213,0.37,0,9,0.37,0.323,-7.813,1,0.0277,88.152,4,0.362,27
3zAzjhvo2uO6kt3sHpXEiB,0.0268,0.354,272272,0.766,0,7,0.766,0.16,-4.27,1,0.044,156.185,3,0.271,10
3KVlk3I9qKGTPFpkWA20nh,0.53,0.736,251990,0.447,2.54e-06,5,0.447,0.12,-7.216,0,0.0896,81.007,4,0.285,55
1uGooqNfg2PDfVZ0POkzuU,0.0267,0.862,169638,0.814,0,1,0.814,0.163,-4.836,1,0.142,110.035,4,0.814,44
0pcLVqykiOhWTSOcmYJKIb,0.000212,0.484,186933,0.645,0.912,5,0.645,0.606,-10.189,1,0.028,94.967,4,0.173,21
0NbPHisUKFBsTJHa9qEkfR,0.0996,0.384,205027,0.785,2.26e-06,7,0.785,0.306,-3.961,1,0.0382,143.943,4,0.389,37
6R6CYB7cTXHsDVIoat8gD0,0.766,0.574,198539,0.593,0,4,0.593,0.11,-4.031,0,0.0261,81.999,4,0.296,30
5ZpjODX6OH1xZs3AOewTO6,0.0354,0.745,293947,0.579,0.0118,1,0.579,0.246,-5.771,1,0.138,97.002,4,0.645,59
139Lhisc7jAEMPLN0FOiCq,0.0412,0.681,194800,0.61,0.000332,8,0.61,0.156,-7.559,1,0.0876,170.072,4,0.22,32
0j193Qp4SusgguMBmsDWLF,0.000323,0.464,271934,0.994,5.17e-05,6,0.994,0.322,-1.252,1,0.158,130.061,4,0.325,34
1OKQIvaO7yn7R2BpdUFG7D,0.0174,0.552,245787,0.935,1.98e-06,0,0.935,0.116,-4.096,1,0.0623,74.954,4,0.38,63
3YnwIp2b99p3e5dsFTXIIx,0.768,0.622,237093,0.229,0.00906,1,0.229,0.134,-11.322,1,0.0445,81.87,4,0.0998,66
2nXa5gaozCiJpXveeYBGLt,0.000668,0.499,252040,0.642,0.0155,5,0.642,0.143,-5.811,0,0.0259,133.988,4,0.294,20
7kS9G3os9kpOIVi1i5d6Xl,0.000156,0.39,290547,0.935,0.18,4,0.935,0.436,-4.224,0,0.0563,157.993,4,0.496,38
3AfX8ghtXUV0FtsmgWDRg1,0.917,0.451,182200,0.187,0.00235,10,0.187,0.403,-14.731,1,0.0272,94.72,4,0.167,23
4dDBHxBy2CXV4WcmVPeL9k,0.512,0.859,180741,0.705,0.000684,3,0.705,0.075,-6.542,0,0.0992,104.016,4,0.787,20
09FfQO3PqHO4HIJL511Ksi,0.0942,0.65,150802,0.639,0,8,0.639,0.135,-5.962,1,0.458,139.226,4,0.563,64
5NBIdxTKECGFHJIkiNhBJB,0.111,0.903,172115,0.665,0,11,0.665,0.112,-5.374,0,0.273,142.012,4,0.329,48
6SflDrWXOBD3ZrlHbsSNtl,0.519,0.564,227333,0.776,0,11,0.776,0.301,-6.247,1,0.216,151.9,4,0.85,19
17RMnDmv5CEo3s0tmipRyb,0.872,0.502,217560,0.413,0,4,0.413,0.213,-7.373,1,0.039,175.507,4,0.474,60
1Ov9aXTcZomQ8wUmgns3Ul,0.0059,0.558,286293,0.862,0.00504,5,0.862,0.0829,-7.418,0,0.0347,87.019,4,0.796,43
2B1fuWoWaYnCXbjYp1gXg5,0.139,0.429,187800,0.559,0.00928,2,0.559,0.121,-7.493,1,0.152,100.073,4,0.347,65
5bjunlZvVDLe7Uxb0gY2jc,0.748,0.207,292773,0.514,0.215,9,0.514,0.123,-9.68,0,0.0343,136.219,4,0.112,32
6tQjm6Q5EHqKKmE7XVWAbx,0.00157,0.555,267427,0.791,0.858,1,0.791,0.0931,-8.749,1,0.0384,132.929,4,0.128,34
2RhVUYLSxepBrDEDHLJdfs,0.0136,0.675,205573,0.908,0.000987,4,0.908,0.169,-3.692,1,0.0706,92.977,4,0.932,35
4CYBfRX3oEPni9Elqm8Bnt,0.866,0.512,230930,0.184,0,9,0.184,0.284,-8.812,0,0.0587,85.82,4,0.37,66
7EjyT3dXijWh27tRq7kLiG,0.0243,0.609,300733,0.941,0.0573,0,0.941,0.968,-6.961,0,0.142,115.194,4,0.581,30
4jPrT31sSgKHikffKSLt8q,0.106,0.856,291800,0.651,3.55e-05,3,0.651,0.0504,-5.752,1,0.0465,113.008,4,0.852,44
6tpNfFBZGLl6bKXVPUxHEk,0.0197,0.394,211107,0.918,0,2,0.918,0.0512,-5.105,1,0.0517,82.184,4,0.676,13
7A0IJM6FR1HQphfdfN66pI,0.0631,0.533,290907,0.749,0.000109,3,0.749,0.0684,-5.106,0,0.117,89.989,4,0.569,54
6IMA3BHw2NPVLYb4J5oqFs,0.000127,0.42,163165,0.949,5.15e-06,10,0.949,0.274,-3.594,1,0.0533,168.039,4,0.764,31
7oi22wZ1QxYDPAXuazg6Iw,0.0182,0.761,204707,0.719,2.62e-06,1,0.719,0.133,-7.026,0,0.0531,122.008,4,0.636,40
7ATl2Lr60lYtOGEVm0ZOVo,0.0227,0.535,177295,0.97,0,9,0.97,0.101,-4.313,0,0.145,95.495,4,0.419,24
7IL5lb2OiThbIqdbVCbS8E,0.413,0.464,162464,0.455,0.000328,2,0.455,0.111,-9.275,0,0.0335,83.844,4,0.497,9
4JSDMODQLLa35g8PsOM26o,0.765,0.53,214475,0.371,0,7,0.371,0.14,-6.617,0,0.0276,76.031,1,0.389,51
1OWGLpptXlHLw1yibeHiHa,0.314,0.704,150000,0.517,6.36e-06,5,0.517,0.174,-7.999,0,0.312,139.857,4,0.443,67
5sjIep4bUSbwGOlkFaWKhy,0.000479,0.326,135314,0.691,0.389,11,0.691,0.177,-2.999,1,0.0343,203.972,4,0.597,47
16alIECb5fFTfrjLJ1tFSN,0.000201,0.543,261237,0.872,0.16,4,0.872,0.113,-3.035,1,0.0685,123.447,4,0.363,34
5raZrp6kafrmhNuYMGcUoM,0.43,0.39,231907,0.313,1.68e-06,7,0.313,0.31,-8.28,1,0.0294,68.804,4,0.168,29
3QsZY5swH30mnI2E1epfOS,0.00918,0.177,247213,0.598,0.00125,5,0.598,0.115,-7.907,1,0.046,150.225,4,0.335,33
6RwLKfndAAn4vr1AjN3UYd,0.384,0.724,189862,0.873,0.869,5,0.873,0.0666,-5.098,0,0.0279,122.013,4,0.932,37
1Euizjkb2SxVJmyrYBPey7,0.83,0.434,132947,0.333,0.81,4,0.333,0.0865,-17.173,0,0.0298,104.908,4,0.44,30
0fOFX94Ky6UZ28k46HNRDl,0.0163,0.505,204587,0.892,0,0,0.892,0.249,-3.497,1,0.0634,88.011,4,0.404,41
6qNALlmZa1ESnCxJmXE1K9,0.314,0.755,186080,0.769,2.38e-06,10,0.769,0.0628,-5.658,0,0.186,114.966,4,0.642,67
26P0PvxuRYcgzxeHZ4rjD0,5.76e-05,0.388,242745,0.994,2.2e-05,6,0.994,0.0985,-0.273,1,0.182,179.989,4,0.379,42
43rJQjd6zfyTP58TNI9JAi,0.22,0.602,270013,0.879,0.000236,9,0.879,0.107,-5.283,0,0.0994,174.11,4,0.733,51
5URMqI3NUqQxSyTh5NjcnT,0.00876,0.526,209133,0.94,0,2,0.94,0.251,-2.338,0,0.0713,170.019,4,0.6,40
6UxIqo5i6AWDp1ckY9PfgM,0.274,0.651,253193,0.762,0,5,0.762,0.0715,-4.228,1,0.0296,148.061,4,0.744,42
2mzOILOqfTxWxapl0u2R6t,0.813,0.188,124613,0.0428,0.909,7,0.0428,0.335,-21.519,0,0.0381,85.081,1,0.025,10
6wmAHw1szh5RCKSRjiXhPe,0.211,0.845,200853,0.561,3.49e-06,1,0.561,0.0383,-5.253,0,0.0778,109.974,4,0.811,73
46OnPVqnD1yanW1l3e8yAY,0.000977,0.334,232787,0.879,1.25e-06,6,0.879,0.212,-4.945,1,0.0574,186.147,4,0.535,26
3DbA0Je1QW6Q6VNUSxLJjH,0.51,0.316,268960,0.287,1.54e-06,2,0.287,0.182,-8.958,0,0.0323,68.933,4,0.124,12
7L9GgvMlQ3wcSrDoeGWAej,1.94e-05,0.501,231963,0.971,0.0464,6,0.971,0.23,-3.051,1,0.189,143.052,4,0.659,59
3AqRgkDhWXDcAJ9BMCtrLy,0.00228,0.307,200448,0.956,1.8e-06,10,0.956,0.0667,-3.526,0,0.326,178.329,4,0.532,45
2LNMhZ3YijTO7USmqjgJfG,0.591,0.794,231333,0.448,0,10,0.448,0.109,-4.771,0,0.0539,120.055,4,0.588,72
5xkUawsal8MY2fOQL0NMjq,0.23,0.703,132560,0.68,0,1,0.68,0.311,-6.365,1,0.0867,153.09,3,0.496,41
3dtcO1yeG1FhLkcg5WN5kj,0.571,0.66,180011,0.762,0.00151,3,0.762,0.393,-4.486,0,0.117,114.861,4,0.267,43
66XlMyAfZjJ24GVa2qPF9c,0.554,0.65,222493,0.835,0.0129,5,0.835,0.112,-6.717,0,0.453,191.933,4,0.695,56
6OeaphIoT2AR4Jg1pHi57f,0.629,0.719,152640,0.527,1.93e-05,7,0.527,0.219,-9.12,1,0.0393,147.076,4,0.728,6
2H1qec30juJRXHbnvYzG85,0.0208,0.643,184480,0.874,0,4,0.874,0.269,-4.089,0,0.0356,113.003,4,0.665,45
1jtcUacUA5Tiiy6zrodjP5,0.00138,0.335,212543,0.764,2.26e-05,7,0.764,0.335,-7.739,1,0.0829,111.903,3,0.533,37
0tGsiJih9BRSr1IY2HB0gS,0.194,0.279,272293,0.965,0.0229,7,0.965,0.436,-3.357,1,0.0999,76.173,4,0.413,22
437VeY4jjgDnuNjCWwPC1U,2.03e-05,0.365,204881,0.988,0.000353,4,0.988,0.462,-2.98,0,0.169,118.538,4,0.193,9
0kCXl1osqLn1lPQGSyB9d8,0.264,0.44,269868,0.492,0.0114,2,0.492,0.0917,-9.532,0,0.0359,99.966,4,0.0632,48
5KClAAep73NVj6DYpLkvRA,0.0781,0.609,175323,0.829,0,6,0.829,0.183,-5.411,1,0.0482,119.977,4,0.751,52
1AOTn6kUs8cILwPuc8QMgT,0.0428,0.594,286907,0.878,0.314,2,0.878,0.309,-7.377,0,0.0365,155.185,4,0.76,24
